employee_id,month,total_monthly_active_hours,expected_monthly_hours,ai_license_active,ai_queries_made,ai_hours_saved_est
1945,6/1/2025,162.13,168,1,23,1.2
1945,7/1/2025,192.17,168,1,26,1.3
1945,8/1/2025,171,168,1,33,1.6
1945,9/1/2025,178.24,168,1,52,2.6
1945,10/1/2025,185.32,168,1,41,2.1
1945,11/1/2025,151.69,168,1,48,2.4
1945,12/1/2025,185.76,168,1,65,3.2
1946,1/1/2025,190.69,168,0,2,0.1
1946,2/1/2025,160.71,168,0,4,0.2
1946,3/1/2025,175.21,168,0,5,0.2
1946,4/1/2025,186.58,168,1,6,0.3
1946,5/1/2025,175.05,168,1,14,0.7
1946,6/1/2025,172.92,168,1,13,0.6
1946,7/1/2025,196.05,168,1,18,0.9
1946,8/1/2025,162.97,168,1,17,0.8
1946,9/1/2025,188.32,168,1,12,0.6
1946,10/1/2025,185.35999999999999,168,1,15,0.8
1946,11/1/2025,157.56,168,1,25,1.2
1946,12/1/2025,180.65,168,1,27,1.4
1947,1/1/2025,190.97,168,0,2,0.1
1947,2/1/2025,157.11,168,0,4,0.2
1947,3/1/2025,165.39,168,0,4,0.2
1947,4/1/2025,190.3,168,1,7,0.4
1947,5/1/2025,189.76,168,1,11,0.6
1947,6/1/2025,164.13,168,1,9,0.4
1947,7/1/2025,193.04,168,1,11,0.6
1947,8/1/2025,165.55,168,1,12,0.6
1947,9/1/2025,172.82,168,1,13,0.6
1947,10/1/2025,180.36,168,1,14,0.7
1947,11/1/2025,157.67,168,1,18,0.9
1947,12/1/2025,188.41,168,1,36,1.8
1948,1/1/2025,181.53,168,0,2,0.1
1948,2/1/2025,159.87,168,1,7,0.4
1948,3/1/2025,168.62,168,1,16,0.8
1948,4/1/2025,167.01,168,1,21,1
1948,5/1/2025,172.1,168,1,27,1.4
1948,6/1/2025,174.49,168,1,16,0.8
1948,7/1/2025,192.94,168,1,24,1.2
1948,8/1/2025,171.99,168,1,26,1.3
1948,9/1/2025,171.15,168,1,43,2.2
1948,10/1/2025,180.11,168,1,27,1.4
1948,11/1/2025,162.34,168,1,68,3.4
1948,12/1/2025,190.66,168,1,62,3.1
1949,1/1/2025,181.38,168,0,5,0.2
1949,2/1/2025,157.72,168,0,5,0.2
1949,3/1/2025,169.87,168,1,13,0.6
1949,4/1/2025,171.95,168,1,9,0.4
1949,5/1/2025,170.53,168,1,25,1.2
1949,6/1/2025,166.59,168,1,25,1.2
1949,7/1/2025,196.6,168,1,24,1.2
1949,8/1/2025,165.93,168,1,31,1.6
1949,9/1/2025,184.18,168,1,41,2.1
1949,10/1/2025,184.67,168,1,31,1.6
1949,11/1/2025,153.43,168,1,52,2.6
1949,12/1/2025,177.97,168,1,42,2.1
1950,1/1/2025,191.78,168,0,1,0
1950,2/1/2025,156.29,168,0,3,0.2
1950,3/1/2025,166.9,168,1,6,0.3
1950,4/1/2025,172.41,168,1,9,0.4
1950,5/1/2025,170,168,1,8,0.4
1950,6/1/2025,177.23,168,1,12,0.6
1950,7/1/2025,180.14,168,1,10,0.5
1950,8/1/2025,170.91,168,1,19,1
1950,9/1/2025,172.85,168,1,23,1.2
1950,10/1/2025,184.19,168,1,16,0.8
1950,11/1/2025,160.35,168,1,17,0.8
1950,12/1/2025,179.2,168,1,27,1.4
1951,1/1/2025,186.84,168,0,1,0
1951,2/1/2025,164.49,168,0,4,0.2
1951,3/1/2025,163.72,168,0,5,0.2
1951,4/1/2025,182.75,168,1,11,0.6
1951,5/1/2025,179.34,168,1,9,0.4
1951,6/1/2025,173.54,168,1,13,0.6
1951,7/1/2025,190.33,168,1,11,0.6
1951,8/1/2025,169.19,168,1,15,0.8
1951,9/1/2025,171.66,168,1,19,1
1951,10/1/2025,190.94,168,1,18,0.9
1951,11/1/2025,159.51,168,1,15,0.8
1951,12/1/2025,171.02,168,1,23,1.2
1952,1/1/2025,176.73,168,0,1,0
1952,2/1/2025,154.63,168,0,3,0.2
1952,3/1/2025,169.12,168,1,6,0.3
1952,4/1/2025,184.23,168,1,7,0.4
1952,5/1/2025,176.3,168,0,5,0.2
1952,6/1/2025,164.3,168,1,10,0.5
1952,7/1/2025,179.63,168,1,9,0.4
1952,8/1/2025,165.75,168,1,11,0.6
1952,9/1/2025,179.1,168,1,15,0.8
1952,10/1/2025,191.76,168,1,20,1
1952,11/1/2025,155.65,168,1,19,1
1952,12/1/2025,189.64,168,1,18,0.9
1953,1/1/2025,184.53,168,0,1,0
1953,2/1/2025,169.35,168,0,3,0.2
1953,3/1/2025,156.67,168,0,4,0.2
1953,4/1/2025,184.79,168,1,7,0.4
1953,5/1/2025,178.08,168,1,6,0.3
1953,6/1/2025,169.14000000000001,168,1,14,0.7
1953,7/1/2025,195.46,168,1,8,0.4
1953,8/1/2025,164.88,168,1,13,0.6
1953,9/1/2025,171.45,168,1,23,1.2
1953,10/1/2025,182.94,168,1,17,0.8
1953,11/1/2025,164.65,168,1,19,1
1953,12/1/2025,177.51,168,1,13,0.6
1954,1/1/2025,178.32,168,0,4,0.2
1954,2/1/2025,157.82,168,1,6,0.3
1954,3/1/2025,174.79,168,1,9,0.4
1954,4/1/2025,180.7,168,1,10,0.5
1954,5/1/2025,180.9,168,1,29,1.5
1954,6/1/2025,167.13,168,1,22,1.1
1954,7/1/2025,189.17,168,1,30,1.5
1954,8/1/2025,171.45,168,1,26,1.3
1954,9/1/2025,181.62,168,1,30,1.5
1954,10/1/2025,194.38,168,1,33,1.6
1954,11/1/2025,157.41,168,1,45,2.2
1954,12/1/2025,186.49,168,1,50,2.5
1955,1/1/2025,186.14,168,0,1,0
1955,2/1/2025,158.89,168,0,4,0.2
1955,3/1/2025,180.38,168,0,2,0.1
1955,4/1/2025,174.97,168,0,5,0.2
1955,5/1/2025,171.97,168,1,7,0.4
1955,6/1/2025,170.6,168,1,7,0.4
1955,7/1/2025,178.77,168,1,10,0.5
1955,8/1/2025,172.10999999999999,168,1,17,0.8
1955,9/1/2025,174.91,168,1,18,0.9
1955,10/1/2025,182.41,168,1,20,1
1955,11/1/2025,154.8,168,1,25,1.2
1955,12/1/2025,181.69,168,1,22,1.1
1956,1/1/2025,188.64,168,0,1,0
1956,2/1/2025,161.55,168,0,2,0.1
1956,3/1/2025,167.7,168,0,4,0.2
1956,4/1/2025,181.85,168,0,4,0.2
1956,5/1/2025,174.84,168,1,9,0.4
1956,6/1/2025,165.05,168,1,8,0.4
1956,7/1/2025,183.49,168,1,14,0.7
1956,8/1/2025,171.41,168,1,13,0.6
1956,9/1/2025,173.71,168,1,16,0.8
1956,10/1/2025,187.47,168,1,18,0.9
1956,11/1/2025,163.76,168,1,24,1.2
1956,12/1/2025,186,168,1,24,1.2
1957,1/1/2025,183.64000000000001,168,0,1,0
1957,2/1/2025,156.66,168,0,3,0.2
1957,3/1/2025,173.27,168,0,3,0.2
1957,4/1/2025,186.89000000000001,168,1,6,0.3
1957,5/1/2025,177.55,168,1,7,0.4
1957,6/1/2025,171.41,168,1,8,0.4
1957,7/1/2025,185.68,168,1,11,0.6
1957,8/1/2025,164.67,168,1,15,0.8
1957,9/1/2025,175.72,168,1,12,0.6
1957,10/1/2025,178.51,168,1,21,1
1957,11/1/2025,159.32,168,1,11,0.6
1957,12/1/2025,186.57,168,1,18,0.9
1958,1/1/2025,195.19,168,0,1,0
1958,2/1/2025,147.21,168,0,3,0.2
1958,3/1/2025,173.29,168,1,7,0.4
1958,4/1/2025,180.51,168,0,5,0.2
1958,5/1/2025,178.21,168,1,10,0.5
1958,6/1/2025,165.87,168,1,13,0.6
1958,7/1/2025,183.94,168,1,10,0.5
1958,8/1/2025,158.23,168,1,15,0.8
1958,9/1/2025,187.57,168,1,12,0.6
1958,10/1/2025,182.05,168,1,19,1
1958,11/1/2025,172.25,168,1,11,0.6
1958,12/1/2025,191.48,168,1,20,1
1959,1/1/2025,184.81,168,0,2,0.1
1959,2/1/2025,159.15,168,0,3,0.2
1959,3/1/2025,163.04999999999998,168,0,5,0.2
1959,4/1/2025,178.8,168,1,9,0.4
1959,5/1/2025,176.32,168,1,9,0.4
1959,6/1/2025,172.44,168,1,10,0.5
1959,7/1/2025,181.10999999999999,168,1,14,0.7
1959,8/1/2025,168.01,168,1,13,0.6
1959,9/1/2025,182.82999999999998,168,1,21,1
1959,10/1/2025,181.37,168,1,13,0.6
1959,11/1/2025,167.18,168,1,23,1.2
1959,12/1/2025,182.74,168,1,27,1.4
1960,1/1/2025,190.7,168,0,4,0.2
1960,2/1/2025,161.16,168,1,6,0.3
1960,3/1/2025,172.24,168,1,10,0.5
1960,4/1/2025,173.31,168,1,15,0.8
1960,5/1/2025,183.26,168,1,20,1
1960,6/1/2025,155.84,168,1,26,1.3
1960,7/1/2025,176.42,168,1,37,1.8
1960,8/1/2025,182.21,168,1,38,1.9
1960,9/1/2025,187.88,168,1,24,1.2
1960,10/1/2025,177.58,168,1,45,2.2
1960,11/1/2025,160.85,168,1,43,2.2
1960,12/1/2025,190.03,168,1,40,2
1961,1/1/2025,191.6,168,0,3,0.2
1961,2/1/2025,172.37,168,1,8,0.4
1961,3/1/2025,173.14000000000001,168,1,12,0.6
1961,4/1/2025,182.78,168,1,22,1.1
1961,5/1/2025,170.63,168,1,20,1
1961,6/1/2025,168.63,168,1,40,2
1961,7/1/2025,189.81,168,1,30,1.5
1961,8/1/2025,165.32,168,1,15,0.8
1961,9/1/2025,170.7,168,1,46,2.3
1961,10/1/2025,176.31,168,1,62,3.1
1961,11/1/2025,162.71,168,1,48,2.4
1961,12/1/2025,185.38,168,1,72,3.6
1962,1/1/2025,193.25,168,0,4,0.2
1962,2/1/2025,162.91,168,1,9,0.4
1962,3/1/2025,168.22,168,1,13,0.6
1962,4/1/2025,175.38,168,1,20,1
1962,5/1/2025,186.66,168,1,18,0.9
1962,6/1/2025,170.42,168,1,21,1
1962,7/1/2025,178.5,168,1,35,1.8
1962,8/1/2025,187.01999999999998,168,1,38,1.9
1962,9/1/2025,176.41,168,1,48,2.4
1962,10/1/2025,182.19,168,1,43,2.2
1962,11/1/2025,159.54,168,1,52,2.6
1962,12/1/2025,194.67000000000002,168,1,35,1.8
1963,1/1/2025,194.21,168,0,4,0.2
1963,2/1/2025,152.42,168,1,9,0.4
1963,3/1/2025,166.57999999999998,168,1,15,0.8
1963,4/1/2025,190.71,168,1,15,0.8
1963,5/1/2025,176.2,168,1,17,0.8
1963,6/1/2025,167.37,168,1,36,1.8
1963,7/1/2025,172.58,168,1,38,1.9
1963,8/1/2025,171.49,168,1,45,2.2
1963,9/1/2025,181.08,168,1,38,1.9
1963,10/1/2025,190.49,168,1,30,1.5
1963,11/1/2025,164.60999999999999,168,1,46,2.3
1963,12/1/2025,178.84,168,1,45,2.2
1964,1/1/2025,178.27,168,1,6,0.3
1964,2/1/2025,161.01999999999998,168,1,6,0.3
1964,3/1/2025,175.74,168,1,23,1.2
1964,4/1/2025,168.42000000000002,168,1,12,0.6
1964,5/1/2025,169.73,168,1,32,1.6
1964,6/1/2025,178.66,168,1,22,1.1
1964,7/1/2025,187.57,168,1,33,1.6
1964,8/1/2025,176.12,168,1,27,1.4
1964,9/1/2025,181.95,168,1,42,2.1
1964,10/1/2025,179.59,168,1,50,2.5
1964,11/1/2025,157.06,168,1,76,3.8
1964,12/1/2025,180.8,168,1,42,2.1
1965,1/1/2025,181.37,168,0,1,0
1965,2/1/2025,164.38,168,0,3,0.2
1965,3/1/2025,167.79,168,1,7,0.4
1965,4/1/2025,179.89000000000001,168,0,3,0.2
1965,5/1/2025,182.41,168,1,13,0.6
1965,6/1/2025,164.62,168,1,14,0.7
1965,7/1/2025,186.79,168,1,12,0.6
1965,8/1/2025,161.51,168,1,14,0.7
1965,9/1/2025,173.45,168,1,9,0.4
1965,10/1/2025,186.94,168,1,22,1.1
1965,11/1/2025,163.54,168,1,25,1.2
1965,12/1/2025,179.47,168,1,16,0.8
1966,1/1/2025,183.23,168,0,1,0
1966,2/1/2025,171.54,168,0,4,0.2
1966,3/1/2025,178.11,168,0,2,0.1
1966,4/1/2025,171.31,168,1,8,0.4
1966,5/1/2025,180.62,168,1,7,0.4
1966,6/1/2025,167.04,168,1,11,0.6
1966,7/1/2025,177.96,168,1,9,0.4
1966,8/1/2025,173.26,168,1,14,0.7
1966,9/1/2025,176.19,168,1,21,1
1966,10/1/2025,182.18,168,1,18,0.9
1966,11/1/2025,164.34,168,1,13,0.6
1966,12/1/2025,180.12,168,1,24,1.2
1967,1/1/2025,176.9,168,0,1,0
1967,2/1/2025,163.18,168,0,2,0.1
1967,3/1/2025,170.91,168,0,5,0.2
1967,4/1/2025,175.8,168,1,8,0.4
1967,5/1/2025,184.12,168,1,6,0.3
1967,6/1/2025,162.35,168,1,11,0.6
1967,7/1/2025,182.98,168,1,8,0.4
1967,8/1/2025,169.02,168,1,12,0.6
1967,9/1/2025,172.01,168,1,15,0.8
1967,10/1/2025,181.56,168,1,15,0.8
1967,11/1/2025,165.26,168,1,13,0.6
1967,12/1/2025,184.86,168,1,19,1
1968,1/1/2025,191.24,168,0,4,0.2
1968,2/1/2025,161.44,168,1,9,0.4
1968,3/1/2025,179.92,168,1,15,0.8
1968,4/1/2025,172.87,168,1,18,0.9
1968,5/1/2025,173.76,168,1,31,1.6
1968,6/1/2025,161.17,168,1,24,1.2
1968,7/1/2025,186.96,168,1,42,2.1
1968,8/1/2025,172.31,168,1,45,2.2
1968,9/1/2025,184.45,168,1,40,2
1968,10/1/2025,190.08,168,1,32,1.6
1968,11/1/2025,172.61,168,1,66,3.3
1968,12/1/2025,179.49,168,1,81,4
1969,1/1/2025,181.82,168,0,1,0
1969,2/1/2025,157.32,168,0,3,0.2
1969,3/1/2025,174.08,168,0,4,0.2
1969,4/1/2025,176.83,168,1,8,0.4
1969,5/1/2025,164.9,168,1,7,0.4
1969,6/1/2025,171.09,168,1,7,0.4
1969,7/1/2025,180.39,168,1,7,0.4
1969,8/1/2025,167.78,168,1,18,0.9
1969,9/1/2025,181.01,168,1,11,0.6
1969,10/1/2025,181.97,168,1,17,0.8
1969,11/1/2025,169.39,168,1,23,1.2
1969,12/1/2025,190.82,168,1,16,0.8
1970,1/1/2025,185.21,168,0,2,0.1
1970,2/1/2025,158.4,168,0,2,0.1
1970,3/1/2025,171.59,168,0,4,0.2
1970,4/1/2025,177.66,168,1,7,0.4
1970,5/1/2025,187.47,168,1,9,0.4
1970,6/1/2025,163.01,168,1,7,0.4
1970,7/1/2025,190.55,168,1,11,0.6
1970,8/1/2025,164.04,168,1,15,0.8
1970,9/1/2025,176.51,168,1,19,1
1970,10/1/2025,188,168,1,18,0.9
1970,11/1/2025,164.67,168,1,14,0.7
1970,12/1/2025,179.46,168,1,27,1.4
1971,1/1/2025,176.33,168,0,2,0.1
1971,2/1/2025,162.18,168,0,2,0.1
1971,3/1/2025,182.53,168,1,7,0.4
1971,4/1/2025,173.24,168,1,8,0.4
1971,5/1/2025,175.19,168,1,9,0.4
1971,6/1/2025,175.35999999999999,168,1,12,0.6
1971,7/1/2025,192.35,168,1,13,0.6
1971,8/1/2025,165,168,1,15,0.8
1971,9/1/2025,181.42000000000002,168,1,17,0.8
1971,10/1/2025,181.25,168,1,14,0.7
1971,11/1/2025,168.69,168,1,17,0.8
1971,12/1/2025,189.91,168,1,28,1.4
1972,1/1/2025,189.16,168,0,2,0.1
1972,2/1/2025,157.98,168,0,3,0.2
1972,3/1/2025,173.25,168,0,4,0.2
1972,4/1/2025,164.23,168,0,5,0.2
1972,5/1/2025,174.07,168,1,7,0.4
1972,6/1/2025,162.01000000000002,168,1,9,0.4
1972,7/1/2025,190.07999999999998,168,1,15,0.8
1972,8/1/2025,175.31,168,1,12,0.6
1972,9/1/2025,183.62,168,1,14,0.7
1972,10/1/2025,180.47,168,1,14,0.7
1972,11/1/2025,162.04,168,1,21,1
1972,12/1/2025,184.27,168,1,24,1.2
1973,1/1/2025,179.55,168,0,3,0.2
1973,2/1/2025,164.48,168,1,7,0.4
1973,3/1/2025,177.67,168,1,10,0.5
1973,4/1/2025,171.54,168,1,16,0.8
1973,5/1/2025,169.46,168,1,16,0.8
1973,6/1/2025,169.1,168,1,27,1.4
1973,7/1/2025,179.81,168,1,26,1.3
1973,8/1/2025,175.71,168,1,36,1.8
1973,9/1/2025,176,168,1,50,2.5
1973,10/1/2025,183.67,168,1,43,2.2
1973,11/1/2025,161.71,168,1,50,2.5
1973,12/1/2025,188.54,168,1,45,2.2
1974,1/1/2025,182.41,168,0,2,0.1
1974,2/1/2025,160.75,168,0,3,0.2
1974,3/1/2025,176.77,168,0,4,0.2
1974,4/1/2025,177.09,168,0,5,0.2
1974,5/1/2025,177.2,168,1,6,0.3
1974,6/1/2025,165.68,168,1,8,0.4
1974,7/1/2025,188.39,168,1,13,0.6
1974,8/1/2025,168.08,168,1,17,0.8
1974,9/1/2025,176.32,168,1,13,0.6
1974,10/1/2025,180.01,168,1,17,0.8
1974,11/1/2025,164.96,168,1,19,1
1974,12/1/2025,179.88,168,1,18,0.9
1975,1/1/2025,181.48,168,0,1,0
1975,2/1/2025,163.32,168,0,2,0.1
1975,3/1/2025,166.96,168,0,5,0.2
1975,4/1/2025,178.69,168,1,6,0.3
1975,5/1/2025,176.3,168,1,10,0.5
1975,6/1/2025,160.23,168,1,11,0.6
1975,7/1/2025,182.96,168,1,14,0.7
1975,8/1/2025,173.82,168,1,19,1
1975,9/1/2025,165.74,168,1,15,0.8
1975,10/1/2025,182.21,168,1,14,0.7
1975,11/1/2025,165.88,168,1,17,0.8
1975,12/1/2025,182.41,168,1,26,1.3
1976,1/1/2025,194.85,168,0,5,0.2
1976,2/1/2025,161.33,168,1,8,0.4
1976,3/1/2025,169.13,168,1,14,0.7
1976,4/1/2025,183.51,168,1,13,0.6
1976,5/1/2025,174.2,168,1,20,1
1976,6/1/2025,160.26,168,1,25,1.2
1976,7/1/2025,181.41,168,1,28,1.4
1976,8/1/2025,163.39,168,1,33,1.6
1976,9/1/2025,165.45000000000002,168,1,40,2
1976,10/1/2025,192.58,168,1,55,2.8
1976,11/1/2025,171.5,168,1,43,2.2
1976,12/1/2025,186.02,168,1,66,3.3
1977,1/1/2025,171.96,168,0,1,0
1977,2/1/2025,153.79,168,0,3,0.2
1977,3/1/2025,177.65,168,0,5,0.2
1977,4/1/2025,181.91,168,0,5,0.2
1977,5/1/2025,179.02,168,1,10,0.5
1977,6/1/2025,165.82,168,1,10,0.5
1977,7/1/2025,186.32999999999998,168,1,11,0.6
1977,8/1/2025,174.77,168,1,19,1
1977,9/1/2025,167.57,168,1,19,1
1977,10/1/2025,187.43,168,1,19,1
1977,11/1/2025,161.55,168,1,18,0.9
1977,12/1/2025,179.73,168,1,17,0.8
1978,1/1/2025,184.31,168,0,5,0.2
1978,2/1/2025,164.9,168,1,9,0.4
1978,3/1/2025,173.58,168,1,13,0.6
1978,4/1/2025,169.44,168,1,16,0.8
1978,5/1/2025,180.84,168,1,23,1.2
1978,6/1/2025,170.3,168,1,19,1
1978,7/1/2025,186.45,168,1,28,1.4
1978,8/1/2025,175.18,168,1,37,1.8
1978,9/1/2025,184,168,1,36,1.8
1978,10/1/2025,188.22,168,1,32,1.6
1978,11/1/2025,159.16,168,1,52,2.6
1978,12/1/2025,178.27,168,1,75,3.8
1979,1/1/2025,190.54,168,0,3,0.2
1979,2/1/2025,155.93,168,1,7,0.4
1979,3/1/2025,163.44,168,1,17,0.8
1979,4/1/2025,181.6,168,1,21,1
1979,5/1/2025,178.85,168,1,26,1.3
1979,6/1/2025,164.64,168,1,30,1.5
1979,7/1/2025,191.58,168,1,38,1.9
1979,8/1/2025,170.04999999999998,168,1,30,1.5
1979,9/1/2025,180.26,168,1,24,1.2
1979,10/1/2025,171.86,168,1,55,2.8
1979,11/1/2025,165.44,168,1,41,2.1
1979,12/1/2025,184.89,168,1,48,2.4
1980,1/1/2025,190.7,168,0,5,0.2
1980,2/1/2025,153.76,168,1,9,0.4
1980,3/1/2025,165.25,168,1,14,0.7
1980,4/1/2025,176.53,168,1,15,0.8
1980,5/1/2025,178.87,168,1,32,1.6
1980,6/1/2025,166.14,168,1,32,1.6
1980,7/1/2025,175.48,168,1,29,1.5
1980,8/1/2025,173.64000000000001,168,1,40,2
1980,9/1/2025,179.38,168,1,45,2.2
1980,10/1/2025,183.48,168,1,41,2.1
1980,11/1/2025,163.43,168,1,29,1.5
1980,12/1/2025,177.21,168,1,35,1.8
1981,1/1/2025,176.29999999999998,168,0,1,0
1981,2/1/2025,165.39000000000001,168,0,3,0.2
1981,3/1/2025,160.24,168,0,4,0.2
1981,4/1/2025,177.46,168,1,6,0.3
1981,5/1/2025,170.93,168,1,10,0.5
1981,6/1/2025,172.42,168,1,10,0.5
1981,7/1/2025,191.45,168,1,12,0.6
1981,8/1/2025,166.54,168,1,12,0.6
1981,9/1/2025,181.67,168,1,13,0.6
1981,10/1/2025,179.91,168,1,16,0.8
1981,11/1/2025,167.3,168,1,14,0.7
1981,12/1/2025,189.18,168,1,22,1.1
1982,1/1/2025,177.02,168,0,2,0.1
1982,2/1/2025,156.83,168,0,2,0.1
1982,3/1/2025,166.92,168,0,5,0.2
1982,4/1/2025,184.26,168,0,5,0.2
1982,5/1/2025,169.28,168,1,12,0.6
1982,6/1/2025,157.76,168,1,7,0.4
1982,7/1/2025,186.51,168,1,8,0.4
1982,8/1/2025,168.04,168,1,16,0.8
1982,9/1/2025,179.4,168,1,17,0.8
1982,10/1/2025,175,168,1,11,0.6
1982,11/1/2025,173.18,168,1,21,1
1982,12/1/2025,175.29,168,1,13,0.6
1983,1/1/2025,179.15,168,0,4,0.2
1983,2/1/2025,161.8,168,1,13,0.6
1983,3/1/2025,182.12,168,1,12,0.6
1983,4/1/2025,167.54,168,1,12,0.6
1983,5/1/2025,170.89,168,1,25,1.2
1983,6/1/2025,170.78,168,1,36,1.8
1983,7/1/2025,176.62,168,1,36,1.8
1983,8/1/2025,162.19,168,1,42,2.1
1983,9/1/2025,177.61,168,1,51,2.6
1983,10/1/2025,186.15,168,1,35,1.8
1983,11/1/2025,150.67,168,1,57,2.8
1983,12/1/2025,195.91,168,1,45,2.2
1984,1/1/2025,181.35,168,0,5,0.2
1984,2/1/2025,150.73,168,0,5,0.2
1984,3/1/2025,167.26999999999998,168,1,10,0.5
1984,4/1/2025,168.85,168,1,23,1.2
1984,5/1/2025,176.16,168,1,23,1.2
1984,6/1/2025,171.74,168,1,20,1
1984,7/1/2025,177.46,168,1,30,1.5
1984,8/1/2025,176.07999999999998,168,1,35,1.8
1984,9/1/2025,177.5,168,1,52,2.6
1984,10/1/2025,184.58,168,1,58,2.9
1984,11/1/2025,160.83,168,1,36,1.8
1984,12/1/2025,181.98,168,1,52,2.6
1985,1/1/2025,170.01,168,0,1,0
1985,2/1/2025,157.91,168,0,2,0.1
1985,3/1/2025,167.57,168,0,5,0.2
1985,4/1/2025,179.75,168,1,7,0.4
1985,5/1/2025,182.39,168,1,9,0.4
1985,6/1/2025,176.87,168,1,11,0.6
1985,7/1/2025,191.53,168,1,13,0.6
1985,8/1/2025,171.32,168,1,12,0.6
1985,9/1/2025,183.75,168,1,15,0.8
1985,10/1/2025,181.73999999999998,168,1,18,0.9
1985,11/1/2025,173.51,168,1,13,0.6
1985,12/1/2025,188.95,168,1,26,1.3
1986,1/1/2025,178.8,168,0,1,0
1986,2/1/2025,150.29,168,0,4,0.2
1986,3/1/2025,153.68,168,1,7,0.4
1986,4/1/2025,165.64,168,1,7,0.4
1986,5/1/2025,184.27,168,1,7,0.4
1986,6/1/2025,173.56,168,1,11,0.6
1986,7/1/2025,187.57,168,1,12,0.6
1986,8/1/2025,160.11,168,1,16,0.8
1986,9/1/2025,172.49,168,1,6,0.3
1986,10/1/2025,181.2,168,1,15,0.8
1986,11/1/2025,162.4,168,1,18,0.9
1986,12/1/2025,182.79,168,1,22,1.1
1987,1/1/2025,183.62,168,0,4,0.2
1987,2/1/2025,160.92,168,1,11,0.6
1987,3/1/2025,176.98,168,1,10,0.5
1987,4/1/2025,179.84,168,1,15,0.8
1987,5/1/2025,181,168,1,21,1
1987,6/1/2025,170.1,168,1,25,1.2
1987,7/1/2025,176.57,168,1,24,1.2
1987,8/1/2025,168.75,168,1,25,1.2
1987,9/1/2025,180.27,168,1,28,1.4
1987,10/1/2025,198.95,168,1,35,1.8
1987,11/1/2025,164.12,168,1,25,1.2
1987,12/1/2025,189.42000000000002,168,1,65,3.2
1988,1/1/2025,191.57,168,0,3,0.2
1988,2/1/2025,162.57,168,1,7,0.4
1988,3/1/2025,166.48,168,1,11,0.6
1988,4/1/2025,181.19,168,1,13,0.6
1988,5/1/2025,183.81,168,1,25,1.2
1988,6/1/2025,180.87,168,1,21,1
1988,7/1/2025,202.11,168,1,21,1
1988,8/1/2025,162.41,168,1,40,2
1988,9/1/2025,176.19,168,1,33,1.6
1988,10/1/2025,186.27,168,1,47,2.4
1988,11/1/2025,158.28,168,1,41,2.1
1988,12/1/2025,184.76,168,1,40,2
1989,1/1/2025,185.61,168,0,5,0.2
1989,2/1/2025,167.89,168,0,5,0.2
1989,3/1/2025,174.55,168,1,13,0.6
1989,4/1/2025,164.78,168,1,18,0.9
1989,5/1/2025,174.29,168,1,7,0.4
1989,6/1/2025,165.86,168,1,28,1.4
1989,7/1/2025,180.54,168,1,29,1.5
1989,8/1/2025,177.5,168,1,30,1.5
1989,9/1/2025,168.69,168,1,30,1.5
1989,10/1/2025,184.19,168,1,37,1.8
1989,11/1/2025,164.59,168,1,43,2.2
1989,12/1/2025,186,168,1,70,3.5
1990,1/1/2025,185.77,168,0,1,0
1990,2/1/2025,166.59,168,0,5,0.2
1990,3/1/2025,174.88,168,0,5,0.2
1990,4/1/2025,183.25,168,1,6,0.3
1990,5/1/2025,179,168,1,12,0.6
1990,6/1/2025,171.76,168,1,16,0.8
1990,7/1/2025,183.56,168,1,11,0.6
1990,8/1/2025,168.81,168,1,10,0.5
1990,9/1/2025,178.9,168,1,10,0.5
1990,10/1/2025,177.34,168,1,13,0.6
1990,11/1/2025,162.78,168,1,19,1
1990,12/1/2025,187.19,168,1,21,1
1991,1/1/2025,176.3,168,0,3,0.2
1991,2/1/2025,159.32,168,1,9,0.4
1991,3/1/2025,171,168,1,14,0.7
1991,4/1/2025,165.41,168,1,19,1
1991,5/1/2025,176.75,168,1,28,1.4
1991,6/1/2025,167.25,168,1,20,1
1991,7/1/2025,173.01,168,1,43,2.2
1991,8/1/2025,152.70000000000002,168,1,48,2.4
1991,9/1/2025,172.5,168,1,30,1.5
1991,10/1/2025,176.32999999999998,168,1,27,1.4
1991,11/1/2025,162.74,168,1,41,2.1
1991,12/1/2025,182.97,168,1,32,1.6
1992,1/1/2025,186.86,168,0,3,0.2
1992,2/1/2025,154,168,0,5,0.2
1992,3/1/2025,177.32,168,0,4,0.2
1992,4/1/2025,182.53,168,1,9,0.4
1992,5/1/2025,171.39,168,1,7,0.4
1992,6/1/2025,173.57999999999998,168,1,13,0.6
1992,7/1/2025,189.97,168,1,18,0.9
1992,8/1/2025,164.44,168,1,19,1
1992,9/1/2025,175.94,168,1,15,0.8
1992,10/1/2025,176.82,168,1,23,1.2
1992,11/1/2025,165.81,168,1,19,1
1992,12/1/2025,187.32,168,1,28,1.4
1993,1/1/2025,195.61,168,0,4,0.2
1993,2/1/2025,154.68,168,1,12,0.6
1993,3/1/2025,166.91,168,1,13,0.6
1993,4/1/2025,161.98,168,1,19,1
1993,5/1/2025,178.94,168,1,23,1.2
1993,6/1/2025,161.94,168,1,18,0.9
1993,7/1/2025,171.94,168,1,38,1.9
1993,8/1/2025,162.52,168,1,54,2.7
1993,9/1/2025,177.95,168,1,42,2.1
1993,10/1/2025,177.62,168,1,45,2.2
1993,11/1/2025,164.42,168,1,63,3.2
