review_date,employee_id,performance_score,potential_rating
12/31/2025,938,2.6,High
12/31/2025,939,5,High
12/31/2025,940,2.9,Medium
12/31/2025,941,3,Medium
12/31/2025,942,3.5,Medium
12/31/2025,943,3.6,Medium
12/31/2025,944,2.6,High
12/31/2025,945,4.4,Medium
12/31/2025,946,3.5,High
12/31/2025,947,4.7,Medium
12/31/2025,948,4.2,Medium
12/31/2025,949,2.8,High
12/31/2025,950,2.2,High
12/31/2025,951,2,Medium
12/31/2025,952,1.5,Medium
12/31/2025,953,3.4,Medium
12/31/2025,954,2.7,Medium
12/31/2025,955,3.7,Medium
12/31/2025,956,2.7,Medium
12/31/2025,957,2.5,Medium
12/31/2025,958,3.6,Medium
12/31/2025,959,4.9,Medium
12/31/2025,960,4.2,Medium
12/31/2025,961,3.6,High
12/31/2025,962,4.1,Medium
12/31/2025,963,3.5,Medium
12/31/2025,964,1.5,Medium
12/31/2025,965,3.8,Medium
12/31/2025,966,3.6,Medium
12/31/2025,967,3.9,Medium
12/31/2025,968,2.7,Medium
12/31/2025,969,4.1,Low
12/31/2025,970,2.3,Medium
12/31/2025,971,3.3,Medium
12/31/2025,972,3.2,High
12/31/2025,973,1.2,Low
12/31/2025,974,2.8,Low
12/31/2025,975,3.6,Low
12/31/2025,976,2.8,High
12/31/2025,977,4.3,Medium
12/31/2025,978,3.4,Low
12/31/2025,979,3,Medium
12/31/2025,980,4.1,Low
12/31/2025,981,2.9,High
12/31/2025,982,2.3,Medium
12/31/2025,983,3.6,Low
12/31/2025,984,2.2,Medium
12/31/2025,985,2.8,High
12/31/2025,986,3.2,Medium
12/31/2025,987,3,High
12/31/2025,988,5,Medium
12/31/2025,989,3.5,Medium
12/31/2025,990,3.1,Low
12/31/2025,991,2.7,Medium
12/31/2025,992,3.5,Low
12/31/2025,993,1.7,High
12/31/2025,994,4.1,Low
12/31/2025,995,1.9,Medium
12/31/2025,996,3.4,High
12/31/2025,997,3.1,Medium
12/31/2025,998,3.8,High
12/31/2025,999,3.2,High
12/31/2025,1000,3.6,Low
12/31/2025,1001,4.8,Low
12/31/2025,1002,3.8,Medium
12/31/2025,1003,3,High
12/31/2025,1004,2.4,Medium
12/31/2025,1005,3.1,Medium
12/31/2025,1006,2.4,High
12/31/2025,1007,3.3,Medium
12/31/2025,1008,3.3,Medium
12/31/2025,1009,2.1,Medium
12/31/2025,1010,3.3,Medium
12/31/2025,1011,4.4,Medium
12/31/2025,1012,3.2,High
12/31/2025,1013,2.9,Low
12/31/2025,1014,3.8,Medium
12/31/2025,1015,3.1,Medium
12/31/2025,1016,3.1,Medium
12/31/2025,1017,4.1,High
12/31/2025,1018,2.5,Low
12/31/2025,1019,3.9,Medium
12/31/2025,1020,2,Medium
12/31/2025,1021,4.9,Medium
12/31/2025,1022,2.5,High
12/31/2025,1023,3.3,Medium
12/31/2025,1024,4.3,Medium
12/31/2025,1025,2.1,Medium
12/31/2025,1026,2.8,Low
12/31/2025,1027,3.9,Medium
12/31/2025,1028,1.8,High
12/31/2025,1029,3.6,Medium
12/31/2025,1030,3.5,Medium
12/31/2025,1031,1,Medium
12/31/2025,1032,1.7,Medium
12/31/2025,1033,1.6,Low
12/31/2025,1034,1.5,Low
12/31/2025,1035,3.4,Medium
12/31/2025,1036,2.6,Low
12/31/2025,1037,2,Medium
12/31/2025,1038,4,High
12/31/2025,1039,4.4,Medium
12/31/2025,1040,4.3,Medium
12/31/2025,1041,3.3,Medium
12/31/2025,1042,1.6,Medium
12/31/2025,1043,2,Low
12/31/2025,1044,2.3,Medium
12/31/2025,1045,2.7,Medium
12/31/2025,1046,4.3,Medium
12/31/2025,1047,3.5,Medium
12/31/2025,1048,3.2,Medium
12/31/2025,1049,3.3,High
12/31/2025,1050,3.9,Low
12/31/2025,1051,3.9,Medium
12/31/2025,1052,3.2,Medium
12/31/2025,1053,4.1,Medium
12/31/2025,1054,2.8,Medium
12/31/2025,1055,3.8,Low
12/31/2025,1056,4.1,Low
12/31/2025,1057,3.9,Medium
12/31/2025,1058,2.4,Medium
12/31/2025,1059,3,Low
12/31/2025,1060,1.8,Medium
12/31/2025,1061,2.1,Medium
12/31/2025,1062,3,High
12/31/2025,1063,3.3,Medium
12/31/2025,1064,3.5,Medium
12/31/2025,1065,2.1,Medium
12/31/2025,1066,3.1,Low
12/31/2025,1067,4,High
12/31/2025,1068,3.4,Medium
12/31/2025,1069,3.6,Low
12/31/2025,1070,3.3,Low
12/31/2025,1071,2.6,Low
12/31/2025,1072,2.3,Low
12/31/2025,1073,3,Low
12/31/2025,1074,3.7,High
12/31/2025,1075,2.5,Medium
12/31/2025,1076,2.8,Low
12/31/2025,1077,3.2,Medium
12/31/2025,1078,4.5,Medium
12/31/2025,1079,3.4,Medium
12/31/2025,1080,3.4,Medium
12/31/2025,1081,2.9,Medium
12/31/2025,1082,4.6,High
12/31/2025,1083,3.3,High
12/31/2025,1084,4,Medium
12/31/2025,1085,5,High
12/31/2025,1086,2.3,Medium
12/31/2025,1087,3.1,Low
12/31/2025,1088,5,Medium
12/31/2025,1089,3.3,Low
12/31/2025,1090,2.9,Medium
12/31/2025,1091,4,Medium
12/31/2025,1092,2.9,Medium
12/31/2025,1093,3,Low
12/31/2025,1094,1.8,Medium
12/31/2025,1095,1.5,Medium
12/31/2025,1096,3.5,Medium
12/31/2025,1097,2.8,Medium
12/31/2025,1098,3.7,High
12/31/2025,1099,3.5,Medium
12/31/2025,1100,3.3,Medium
12/31/2025,1101,1.2,High
12/31/2025,1102,3,Medium
12/31/2025,1103,2.5,Medium
12/31/2025,1104,2.5,Medium
12/31/2025,1105,1.8,High
12/31/2025,1106,2,Low
12/31/2025,1107,3.2,Low
12/31/2025,1108,4.5,Medium
12/31/2025,1109,5,Medium
12/31/2025,1110,2.5,Medium
12/31/2025,1111,3.9,High
12/31/2025,1112,4.3,Medium
12/31/2025,1113,2.7,Medium
12/31/2025,1114,3.8,High
12/31/2025,1115,4.1,High
12/31/2025,1116,2,Medium
12/31/2025,1117,3.6,Medium
12/31/2025,1118,2.4,Low
12/31/2025,1119,3.6,Medium
12/31/2025,1120,3.2,Medium
12/31/2025,1121,1.9,Medium
12/31/2025,1122,2.6,Medium
12/31/2025,1123,2.5,Medium
12/31/2025,1124,4.1,High
12/31/2025,1125,3.1,Medium
12/31/2025,1126,2.5,Medium
12/31/2025,1127,3.7,Medium
12/31/2025,1128,3,High
12/31/2025,1129,3.4,Medium
12/31/2025,1130,3.1,Medium
12/31/2025,1131,4.9,Medium
12/31/2025,1132,3.4,High
12/31/2025,1133,3.8,Medium
12/31/2025,1134,4.1,Medium
12/31/2025,1135,3.1,Medium
12/31/2025,1136,4.3,Medium
12/31/2025,1137,3.9,Low
12/31/2025,1138,1.6,Medium
12/31/2025,1139,2.6,High
12/31/2025,1140,3.1,High
12/31/2025,1141,3.2,Medium
12/31/2025,1142,2.7,Medium
12/31/2025,1143,3.5,Medium
12/31/2025,1144,2.9,Low
12/31/2025,1145,3.2,Low
12/31/2025,1146,2.9,Medium
12/31/2025,1147,3,Low
12/31/2025,1148,2.4,High
12/31/2025,1149,3.5,High
12/31/2025,1150,3.6,Low
12/31/2025,1151,2.1,High
12/31/2025,1152,2.7,Medium
12/31/2025,1153,3.2,Low
12/31/2025,1154,4.5,Medium
12/31/2025,1155,2.4,Medium
12/31/2025,1156,2.9,Low
12/31/2025,1157,2.8,High
12/31/2025,1158,3.4,Medium
12/31/2025,1159,2.4,Medium
12/31/2025,1160,2.7,Medium
12/31/2025,1161,4.9,Medium
12/31/2025,1162,1.7,Medium
12/31/2025,1163,3.1,Medium
12/31/2025,1164,3.2,Low
12/31/2025,1165,2.8,Low
12/31/2025,1166,4.1,High
12/31/2025,1167,3.3,Low
12/31/2025,1168,4.6,Low
12/31/2025,1169,1.8,Medium
12/31/2025,1170,3.5,Low
12/31/2025,1171,3.4,Medium
12/31/2025,1172,3.6,High
12/31/2025,1173,4,Low
12/31/2025,1174,4.3,Low
12/31/2025,1175,4.8,Medium
12/31/2025,1176,2.2,Medium
12/31/2025,1177,3.5,Medium
12/31/2025,1178,4.1,Medium
12/31/2025,1179,3.1,Medium
12/31/2025,1180,2.4,High
12/31/2025,1181,2.5,Medium
12/31/2025,1182,4.6,High
12/31/2025,1183,2.6,Medium
12/31/2025,1184,3.5,High
12/31/2025,1185,2.7,High
12/31/2025,1186,3.2,Medium
12/31/2025,1187,2,Medium
12/31/2025,1188,2,Medium
12/31/2025,1189,3.7,Medium
12/31/2025,1190,1.2,Medium
12/31/2025,1191,4.4,Medium
12/31/2025,1192,3.5,Medium
12/31/2025,1193,2.1,Low
12/31/2025,1194,3.4,Medium
12/31/2025,1195,2.8,High
12/31/2025,1196,2.4,Medium
12/31/2025,1197,4.2,Medium
12/31/2025,1198,3.6,Medium
12/31/2025,1199,2.7,Low
12/31/2025,1200,2.6,Medium
12/31/2025,1201,4.6,Medium
12/31/2025,1202,3.5,Low
12/31/2025,1203,3.2,Medium
12/31/2025,1204,2.6,Medium
12/31/2025,1205,2.5,High
12/31/2025,1206,4.9,Medium
12/31/2025,1207,3.7,Medium
12/31/2025,1208,3.2,Medium
12/31/2025,1209,2.1,Medium
12/31/2025,1210,2.8,Low
12/31/2025,1211,3.5,High
12/31/2025,1212,4.1,Low
12/31/2025,1213,3.3,Medium
12/31/2025,1214,4.1,Low
12/31/2025,1215,3.3,Medium
12/31/2025,1216,4,High
12/31/2025,1217,3,High
12/31/2025,1218,4,High
12/31/2025,1219,2.8,Low
12/31/2025,1220,3.8,Medium
12/31/2025,1221,3.4,Low
12/31/2025,1222,1.4,Medium
12/31/2025,1223,2.6,Medium
12/31/2025,1224,1.9,High
12/31/2025,1225,5,Low
12/31/2025,1226,3.6,Medium
12/31/2025,1227,2.8,Medium
12/31/2025,1228,2.1,Medium
12/31/2025,1229,3.3,Medium
12/31/2025,1230,3.6,Medium
12/31/2025,1231,2.8,Medium
12/31/2025,1232,3.4,Medium
12/31/2025,1233,4.2,Medium
12/31/2025,1234,2.5,Medium
12/31/2025,1235,2.7,Medium
12/31/2025,1236,1.9,Medium
12/31/2025,1237,4.2,Medium
12/31/2025,1238,1.2,Medium
12/31/2025,1239,2.9,Medium
12/31/2025,1240,4.5,Medium
12/31/2025,1241,1.3,Medium
12/31/2025,1242,3.5,High
12/31/2025,1243,3.7,Medium
12/31/2025,1244,3.6,Medium
12/31/2025,1245,3.9,Medium
12/31/2025,1246,3.4,Medium
12/31/2025,1247,3.3,Medium
12/31/2025,1248,2,Medium
12/31/2025,1249,3.1,Medium
12/31/2025,1250,3.3,High
12/31/2025,1251,2.6,High
12/31/2025,1252,2.5,Low
12/31/2025,1253,3.6,Low
12/31/2025,1254,3.8,Medium
12/31/2025,1255,2.6,Medium
12/31/2025,1256,3,Medium
12/31/2025,1257,3.5,Medium
12/31/2025,1258,2.6,High
12/31/2025,1259,3.2,Medium
12/31/2025,1260,3.4,High
12/31/2025,1261,4.7,Low
12/31/2025,1262,3,Low
12/31/2025,1263,1.8,Medium
12/31/2025,1264,2,Low
12/31/2025,1265,2.6,Medium
12/31/2025,1266,2.9,Medium
12/31/2025,1267,4.1,Medium
12/31/2025,1268,5,High
12/31/2025,1269,3.1,Medium
12/31/2025,1270,3.6,High
12/31/2025,1271,4.3,Medium
12/31/2025,1272,3.8,Low
12/31/2025,1273,2.9,Low
12/31/2025,1274,3.1,Medium
12/31/2025,1275,3.2,Low
12/31/2025,1276,4.4,Medium
12/31/2025,1277,4,Low
12/31/2025,1278,4,Medium
12/31/2025,1279,3.6,High
12/31/2025,1280,3.4,Medium
12/31/2025,1281,3.1,Low
12/31/2025,1282,2.2,Medium
12/31/2025,1283,3.8,Medium
12/31/2025,1284,2.8,High
12/31/2025,1285,3.9,High
12/31/2025,1286,1.7,High
12/31/2025,1287,2.4,Medium
12/31/2025,1288,4,Low
12/31/2025,1289,4.4,High
12/31/2025,1290,3.9,Medium
12/31/2025,1291,2.5,Medium
12/31/2025,1292,4.1,Medium
12/31/2025,1293,2.5,High
12/31/2025,1294,4.1,Medium
12/31/2025,1295,2.3,Low
12/31/2025,1296,2.9,Medium
12/31/2025,1297,1.2,Medium
12/31/2025,1298,2.4,Medium
12/31/2025,1299,3.7,High
12/31/2025,1300,4.8,Low
12/31/2025,1301,4.1,High
12/31/2025,1302,3.8,High
12/31/2025,1303,2,Medium
12/31/2025,1304,2.9,Low
12/31/2025,1305,4.6,Medium
12/31/2025,1306,3.2,Medium
12/31/2025,1307,2.2,Medium
12/31/2025,1308,2.9,Medium
12/31/2025,1309,1.5,Medium
12/31/2025,1310,3.9,Medium
12/31/2025,1311,1.6,High
12/31/2025,1312,2.1,Medium
12/31/2025,1313,3.2,High
12/31/2025,1314,2.2,High
12/31/2025,1315,3.3,Medium
12/31/2025,1316,3.9,Medium
12/31/2025,1317,2.8,High
12/31/2025,1318,4.3,High
12/31/2025,1319,3.8,Low
12/31/2025,1320,3.6,Low
12/31/2025,1321,4.3,Medium
12/31/2025,1322,3.4,Medium
12/31/2025,1323,2.9,High
12/31/2025,1324,3.5,Medium
12/31/2025,1325,2.2,Medium
12/31/2025,1326,4,High
12/31/2025,1327,4,High
12/31/2025,1328,3,Medium
12/31/2025,1329,2.7,Medium
12/31/2025,1330,3.4,Medium
12/31/2025,1331,2.1,Medium
12/31/2025,1332,2.9,Low
12/31/2025,1333,4.2,Low
12/31/2025,1334,2.4,High
12/31/2025,1335,4.3,Medium
12/31/2025,1336,3.6,Medium
12/31/2025,1337,3.7,Medium
12/31/2025,1338,2.7,Medium
12/31/2025,1339,2.5,High
12/31/2025,1340,3,Low
12/31/2025,1341,4.6,Low
12/31/2025,1342,2.7,Medium
12/31/2025,1343,1.4,Low
12/31/2025,1344,3.3,Low
12/31/2025,1345,4.2,Medium
12/31/2025,1346,3.4,Medium
12/31/2025,1347,4.7,Low
12/31/2025,1348,3.7,Low
12/31/2025,1349,3.4,Medium
12/31/2025,1350,3,Medium
12/31/2025,1351,3.6,Medium
12/31/2025,1352,2,Medium
12/31/2025,1353,4.6,Low
12/31/2025,1354,3.9,Medium
12/31/2025,1355,3.9,Medium
12/31/2025,1356,3.2,Medium
12/31/2025,1357,4.3,Low
12/31/2025,1358,3.1,High
12/31/2025,1359,2.8,High
12/31/2025,1360,3.2,Medium
12/31/2025,1361,3.9,Medium
12/31/2025,1362,2.6,Medium
12/31/2025,1363,2.5,Medium
12/31/2025,1364,2.5,Medium
12/31/2025,1365,2.8,High
12/31/2025,1366,4,Low
12/31/2025,1367,3.4,Low
12/31/2025,1368,2.3,Medium
12/31/2025,1369,5,Medium
12/31/2025,1370,2.2,Medium
12/31/2025,1371,2.8,Low
12/31/2025,1372,2.5,Medium
12/31/2025,1373,2.7,Low
12/31/2025,1374,3.3,Medium
12/31/2025,1375,3,Medium
12/31/2025,1376,2.6,Medium
12/31/2025,1377,3.5,Low
12/31/2025,1378,3.6,Medium
12/31/2025,1379,3.7,Medium
12/31/2025,1380,3.3,High
12/31/2025,1381,3.5,Medium
12/31/2025,1382,3.7,Medium
12/31/2025,1383,2.7,Medium
12/31/2025,1384,4.9,Medium
12/31/2025,1385,4.6,Medium
12/31/2025,1386,3.9,Medium
12/31/2025,1387,2.9,Medium
12/31/2025,1388,1.7,High
12/31/2025,1389,1.8,High
12/31/2025,1390,3,Medium
12/31/2025,1391,4.6,Medium
12/31/2025,1392,3.1,Medium
12/31/2025,1393,2.4,High
12/31/2025,1394,2.5,Low
12/31/2025,1395,4.6,Medium
12/31/2025,1396,3,Medium
12/31/2025,1397,4.5,High
12/31/2025,1398,2.4,High
12/31/2025,1399,2.5,High
12/31/2025,1400,2.8,Low
12/31/2025,1401,3.6,Low
12/31/2025,1402,3.8,Medium
12/31/2025,1403,2.6,Medium
12/31/2025,1404,2.7,High
12/31/2025,1405,2,Medium
12/31/2025,1406,2,Low
12/31/2025,1407,2.5,Medium
12/31/2025,1408,4.4,High
12/31/2025,1409,2.5,Medium
12/31/2025,1410,3.3,Low
12/31/2025,1411,2.9,Medium
12/31/2025,1412,2.4,High
12/31/2025,1413,3.7,High
12/31/2025,1414,2.7,Medium
12/31/2025,1415,3.9,High
12/31/2025,1416,4,Low
12/31/2025,1417,2.8,Low
12/31/2025,1418,3.8,Medium
12/31/2025,1419,3.8,High
12/31/2025,1420,3,High
12/31/2025,1421,2.9,Low
12/31/2025,1422,3.5,Low
12/31/2025,1423,4.8,Medium
12/31/2025,1424,4.1,Medium
12/31/2025,1425,3.3,Medium
12/31/2025,1426,1.7,Low
12/31/2025,1427,3.2,Medium
12/31/2025,1428,1.7,Low
12/31/2025,1429,1.9,Medium
12/31/2025,1430,2.6,High
12/31/2025,1431,3.3,Low
12/31/2025,1432,2.6,Medium
12/31/2025,1433,4.2,Medium
12/31/2025,1434,3.2,Medium
12/31/2025,1435,2.7,Medium
12/31/2025,1436,3.8,Medium
12/31/2025,1437,2.6,High
12/31/2025,1438,3.3,Medium
12/31/2025,1439,1.3,Medium
12/31/2025,1440,2.6,Medium
12/31/2025,1441,4.2,Medium
12/31/2025,1442,3.6,Medium
12/31/2025,1443,3.4,Medium
12/31/2025,1444,3.7,Low
12/31/2025,1445,4.2,Low
12/31/2025,1446,3.2,High
12/31/2025,1447,2.8,Medium
12/31/2025,1448,3.8,High
12/31/2025,1449,3,Medium
12/31/2025,1450,2.7,Low
12/31/2025,1451,2.9,Low
12/31/2025,1452,3.6,Low
12/31/2025,1453,1.8,Low
12/31/2025,1454,3.6,Medium
12/31/2025,1455,2.3,Medium
12/31/2025,1456,2.6,Low
12/31/2025,1457,2.1,Medium
12/31/2025,1458,3.7,Medium
12/31/2025,1459,3.4,Low
12/31/2025,1460,2.3,Medium
12/31/2025,1461,3.9,Medium
12/31/2025,1462,1.9,Medium
12/31/2025,1463,2.9,Medium
12/31/2025,1464,2.1,High
12/31/2025,1465,3,Low
12/31/2025,1466,2.7,High
12/31/2025,1467,2.2,Low
12/31/2025,1468,3.2,Medium
12/31/2025,1469,2.4,Medium
12/31/2025,1470,1.5,Low
12/31/2025,1471,1.9,Low
12/31/2025,1472,2.9,Low
12/31/2025,1473,3,Medium
12/31/2025,1474,2.5,Medium
12/31/2025,1475,4.3,Medium
12/31/2025,1476,3.4,Medium
12/31/2025,1477,3.5,Low
12/31/2025,1478,2.4,Medium
12/31/2025,1479,2.4,Medium
12/31/2025,1480,3.3,Medium
12/31/2025,1481,3,Medium
12/31/2025,1482,3.4,Medium
12/31/2025,1483,2.9,High
12/31/2025,1484,3.8,High
12/31/2025,1485,3.2,Medium
12/31/2025,1486,3,Medium
12/31/2025,1487,3.6,Low
12/31/2025,1488,4.5,Medium
12/31/2025,1489,3.7,Low
12/31/2025,1490,2.2,Medium
12/31/2025,1491,3,Low
12/31/2025,1492,3,Medium
12/31/2025,1493,3.4,High
12/31/2025,1494,2.9,Medium
12/31/2025,1495,3.2,Low
12/31/2025,1496,3.2,Medium
12/31/2025,1497,3.4,Medium
12/31/2025,1498,2.2,Low
12/31/2025,1499,2.3,Medium
12/31/2025,1500,1.4,High
12/31/2025,1501,4.8,Low
12/31/2025,1502,1.6,Low
12/31/2025,1503,3.2,Medium
12/31/2025,1504,3.7,Medium
12/31/2025,1505,2.4,Medium
12/31/2025,1506,4.1,Medium
12/31/2025,1507,3.2,Medium
12/31/2025,1508,4.5,High
12/31/2025,1509,2.5,Low
12/31/2025,1510,3,Medium
12/31/2025,1511,2.8,Medium
12/31/2025,1512,2.7,Low
12/31/2025,1513,2.7,High
12/31/2025,1514,2.9,Medium
12/31/2025,1515,2.9,High
12/31/2025,1516,3.8,Low
12/31/2025,1517,3.7,High
12/31/2025,1518,2,Medium
12/31/2025,1519,2.7,High
12/31/2025,1520,3.5,High
12/31/2025,1521,3.4,Medium
12/31/2025,1522,3,High
12/31/2025,1523,3.2,Low
12/31/2025,1524,2.9,Medium
12/31/2025,1525,3.9,Low
12/31/2025,1526,3.8,Low
12/31/2025,1527,2.9,Medium
12/31/2025,1528,3.1,Low
12/31/2025,1529,2.9,Medium
12/31/2025,1530,3.1,Medium
12/31/2025,1531,4,Medium
12/31/2025,1532,2.9,Medium
12/31/2025,1533,2.7,Medium
12/31/2025,1534,3.1,Medium
12/31/2025,1535,4.8,High
12/31/2025,1536,2.9,Medium
12/31/2025,1537,2.6,Low
12/31/2025,1538,3.7,Medium
12/31/2025,1539,3.8,Medium
12/31/2025,1540,3.3,Medium
12/31/2025,1541,2.7,Medium
12/31/2025,1542,3.9,Medium
12/31/2025,1543,2.2,Medium
12/31/2025,1544,1.3,Medium
12/31/2025,1545,3,High
12/31/2025,1546,4.7,High
12/31/2025,1547,3.3,Medium
12/31/2025,1548,2.9,Low
12/31/2025,1549,3.5,Medium
12/31/2025,1550,3.5,Medium
12/31/2025,1551,4.9,High
12/31/2025,1552,4.1,Medium
12/31/2025,1553,2.5,Medium
12/31/2025,1554,3.5,Medium
12/31/2025,1555,3.1,High
12/31/2025,1556,3.2,Medium
12/31/2025,1557,3.1,Medium
12/31/2025,1558,3.1,Low
12/31/2025,1559,2,Medium
12/31/2025,1560,2.8,Medium
12/31/2025,1561,3.1,Medium
12/31/2025,1562,3.4,Medium
12/31/2025,1563,3.2,High
12/31/2025,1564,3.2,Medium
12/31/2025,1565,3.6,Low
12/31/2025,1566,4.3,Medium
12/31/2025,1567,3,Medium
12/31/2025,1568,2.5,High
12/31/2025,1569,3.9,Medium
12/31/2025,1570,3.5,Medium
12/31/2025,1571,2.9,Medium
12/31/2025,1572,1.5,High
12/31/2025,1573,3.9,Medium
12/31/2025,1574,2.5,High
12/31/2025,1575,3,Low
12/31/2025,1576,2.9,Medium
12/31/2025,1577,3.9,High
12/31/2025,1578,3.4,Medium
12/31/2025,1579,2.3,Medium
12/31/2025,1580,5,Medium
12/31/2025,1581,3.6,High
12/31/2025,1582,2.6,High
12/31/2025,1583,4.2,Medium
12/31/2025,1584,3.2,Low
12/31/2025,1585,3,Low
12/31/2025,1586,3.1,Medium
12/31/2025,1587,3.1,Low
12/31/2025,1588,3.1,Medium
12/31/2025,1589,3.1,High
12/31/2025,1590,2.8,Low
12/31/2025,1591,2.6,Medium
12/31/2025,1592,3.3,Medium
12/31/2025,1593,2.6,Medium
12/31/2025,1594,3.4,High
12/31/2025,1595,4.2,Medium
12/31/2025,1596,3.1,Medium
12/31/2025,1597,3.3,Medium
12/31/2025,1598,3.9,High
12/31/2025,1599,3,Medium
12/31/2025,1600,2.7,High
12/31/2025,1601,1.3,Medium
12/31/2025,1602,3.2,Low
12/31/2025,1603,2.7,Medium
12/31/2025,1604,2.9,Medium
12/31/2025,1605,1.6,Low
12/31/2025,1606,2.9,Medium
12/31/2025,1607,2.3,Medium
12/31/2025,1608,2.2,Medium
12/31/2025,1609,2.4,High
12/31/2025,1610,2.3,Medium
12/31/2025,1611,3.8,Medium
12/31/2025,1612,4,Medium
12/31/2025,1613,3.3,High
12/31/2025,1614,4.5,High
12/31/2025,1615,2.9,High
12/31/2025,1616,1.1,Medium
12/31/2025,1617,2.5,High
12/31/2025,1618,3.1,Low
12/31/2025,1619,2.4,High
12/31/2025,1620,3.2,Low
12/31/2025,1621,3.6,Medium
12/31/2025,1622,2.4,High
12/31/2025,1623,4.3,High
12/31/2025,1624,4.8,Medium
12/31/2025,1625,4.6,Medium
12/31/2025,1626,1.8,Low
12/31/2025,1627,2.8,Medium
12/31/2025,1628,3.4,Medium
12/31/2025,1629,2.1,Medium
12/31/2025,1630,2.2,High
12/31/2025,1631,1.7,Medium
12/31/2025,1632,3.2,Medium
12/31/2025,1633,3.4,Low
12/31/2025,1634,4,High
12/31/2025,1635,3.5,High
12/31/2025,1636,3.7,Medium
12/31/2025,1637,1.9,Medium
12/31/2025,1638,3.3,High
12/31/2025,1639,3.1,Medium
12/31/2025,1640,2.6,Medium
12/31/2025,1641,2.9,Medium
12/31/2025,1642,3.4,Medium
12/31/2025,1643,3.7,Medium
12/31/2025,1644,4.7,Low
12/31/2025,1645,3.5,Medium
12/31/2025,1646,3.8,Medium
12/31/2025,1647,3.8,Medium
12/31/2025,1648,4,Medium
12/31/2025,1649,2.3,High
12/31/2025,1650,3.2,Medium
12/31/2025,1651,2.4,Medium
12/31/2025,1652,2.5,Medium
12/31/2025,1653,3.5,High
12/31/2025,1654,3.5,Medium
12/31/2025,1655,3.5,Medium
12/31/2025,1656,2.7,High
12/31/2025,1657,3.2,Low
12/31/2025,1658,2.9,Low
12/31/2025,1659,3.4,Medium
12/31/2025,1660,4,Medium
12/31/2025,1661,2.4,Low
12/31/2025,1662,3.1,Medium
12/31/2025,1663,3.8,Medium
12/31/2025,1664,1.9,Medium
12/31/2025,1665,3.9,Medium
12/31/2025,1666,1.5,Medium
12/31/2025,1667,2.3,Medium
12/31/2025,1668,3.1,Medium
12/31/2025,1669,2.9,Low
12/31/2025,1670,2.8,Medium
12/31/2025,1671,4.6,High
12/31/2025,1672,2.2,Medium
12/31/2025,1673,3.5,High
12/31/2025,1674,4.6,Medium
12/31/2025,1675,3.8,Medium
12/31/2025,1676,3.4,Medium
12/31/2025,1677,3.3,Medium
12/31/2025,1678,2.8,Medium
12/31/2025,1679,2.8,Low
12/31/2025,1680,2.1,Medium
12/31/2025,1681,3.9,High
12/31/2025,1682,2.1,Medium
12/31/2025,1683,3.1,High
12/31/2025,1684,2.9,Low
12/31/2025,1685,3.3,Medium
12/31/2025,1686,3.6,High
12/31/2025,1687,2.8,Medium
12/31/2025,1688,2.3,High
12/31/2025,1689,2.6,Medium
12/31/2025,1690,2.4,Medium
12/31/2025,1691,4.6,Medium
12/31/2025,1692,4.2,Medium
12/31/2025,1693,2.1,Medium
12/31/2025,1694,2.9,Medium
12/31/2025,1695,2.4,Medium
12/31/2025,1696,2.6,Medium
12/31/2025,1697,2.7,Medium
12/31/2025,1698,2.5,Medium
12/31/2025,1699,3.8,High
12/31/2025,1700,3.4,Medium
12/31/2025,1701,3.3,Low
12/31/2025,1702,4.3,High
12/31/2025,1703,3.8,Medium
12/31/2025,1704,3.2,Medium
12/31/2025,1705,3.3,Medium
12/31/2025,1706,3.9,Medium
12/31/2025,1707,3.9,Medium
12/31/2025,1708,1.4,Low
12/31/2025,1709,3.5,Medium
12/31/2025,1710,3.2,High
12/31/2025,1711,3.7,Low
12/31/2025,1712,1.8,High
12/31/2025,1713,4,Medium
12/31/2025,1714,3.7,Medium
12/31/2025,1715,2.9,Low
12/31/2025,1716,4.5,Medium
12/31/2025,1717,2.3,Medium
12/31/2025,1718,3.3,Medium
12/31/2025,1719,2.7,Medium
12/31/2025,1720,2.5,Medium
12/31/2025,1721,3.1,Low
12/31/2025,1722,5,High
12/31/2025,1723,1.8,Low
12/31/2025,1724,3.7,Medium
12/31/2025,1725,5,High
12/31/2025,1726,2.3,Low
12/31/2025,1727,4.2,Medium
12/31/2025,1728,3.9,Low
12/31/2025,1729,2,Medium
12/31/2025,1730,1,High
12/31/2025,1731,2.2,Low
12/31/2025,1732,3.3,Medium
12/31/2025,1733,3.7,Medium
12/31/2025,1734,4,High
12/31/2025,1735,3.1,Medium
12/31/2025,1736,3.2,High
12/31/2025,1737,2.1,Medium
12/31/2025,1738,4.3,Medium
12/31/2025,1739,4,Medium
12/31/2025,1740,3.5,Medium
12/31/2025,1741,3.1,Medium
12/31/2025,1742,4.2,Medium
12/31/2025,1743,2.2,Medium
12/31/2025,1744,3.3,Medium
12/31/2025,1745,4.7,Medium
12/31/2025,1746,2.2,Medium
12/31/2025,1747,4.9,Medium
12/31/2025,1748,3.9,Medium
12/31/2025,1749,3.7,Medium
12/31/2025,1750,4.2,Medium
12/31/2025,1751,4,Medium
12/31/2025,1752,2,Medium
12/31/2025,1753,1.9,Low
12/31/2025,1754,2.7,High
